6.626293,179.1,41.58,-129.42,-95.94
6.639453,179.1,40.5,-128.88,-96.12
6.652354,179.1,39.42,-128.16,-96.66
6.669114,179.1,31.68,-126.36,-97.92
6.683229,179.1,31.32,-126.36,-97.92
6.694278,179.1,30.6,-126.36,-97.92
6.708598,179.1,29.34,-126.18,-98.46
6.724447,179.1,27.9,-124.92,-99.36
6.740702,179.1,26.64,-123.66,-99.72
6.756342,179.1,25.56,-122.94,-100.08
6.772837,179.1,24.48,-122.22,-100.62
6.790656,179.1,23.4,-121.32,-101.16
6.803862,179.1,22.5,-120.6,-101.52
6.815465,179.1,21.6,-119.88,-101.88
6.830127,179.1,20.52,-119.16,-102.42
6.844009,179.1,19.44,-118.26,-102.96
6.860356,179.1,18.36,-117.72,-103.5
6.876388,179.1,17.1,-117.0,-104.04
6.893233,179.1,15.84,-116.1,-104.4
6.910174,179.1,14.94,-115.2,-104.76
6.923034,179.1,14.04,-114.66,-105.12
6.93287,179.1,13.68,-114.12,-105.66
6.949853,179.1,12.06,-113.04,-106.2
6.960895,179.1,11.16,-112.5,-106.74
6.977339,179.1,9.72,-111.6,-107.46
6.988867,179.1,9.0,-111.06,-107.64
7.000025,179.1,8.1,-110.16,-108.18
7.01374,179.1,7.2,-109.26,-108.72
7.027363,179.1,5.94,-108.36,-109.26
7.042515,179.1,5.04,-107.64,-109.62
7.060674,179.1,3.96,-106.92,-110.34
7.074949,179.1,3.24,-106.38,-110.7
7.089635,179.1,2.52,-105.48,-111.24
7.105845,179.1,1.8,-104.58,-111.6
7.117485,179.1,1.08,-103.86,-112.14
7.134474,179.1,-0.36,-102.96,-112.86
7.144938,179.1,-0.9,-102.6,-113.22
7.156662,179.1,-1.8,-101.88,-113.58
7.174055,179.1,-2.88,-100.8,-114.3
7.190472,179.1,-3.96,-99.9,-114.84
7.204799,179.1,-4.68,-99.0,-115.2
7.215022,179.1,-4.68,-98.46,-115.38
7.228047,179.1,-5.94,-97.74,-115.92
7.240933,179.1,-6.84,-97.02,-116.28
7.251297,179.1,-7.56,-96.3,-117.0
7.267078,179.1,-8.82,-95.22,-117.72
7.283038,179.1,-9.72,-94.14,-118.26
7.29665,179.1,-10.44,-93.6,-118.62
7.309667,179.1,-10.98,-92.88,-119.16
7.322632,179.1,-11.7,-92.34,-119.52
7.338222,179.1,-12.42,-91.26,-120.06
7.352531,179.1,-12.96,-90.18,-120.6
7.368906,179.1,-13.86,-89.28,-121.14
7.383109,179.1,-14.58,-88.56,-121.68
7.389603,179.1,-15.12,-88.02,-122.04
7.401464,179.1,-15.66,-87.48,-122.4
7.415388,179.1,-16.2,-86.58,-123.12
7.422836,179.1,-16.56,-86.04,-123.48
7.437316,178.56,-17.64,-84.78,-124.2
7.4499,176.94,-18.36,-83.7,-124.74
7.463066,175.86,-19.08,-82.8,-125.28
7.478545,174.06,-19.8,-82.26,-125.64
7.487374,172.62,-20.16,-81.9,-126.0
7.502067,169.56,-20.88,-80.64,-126.72
7.520351,166.14,-21.78,-79.38,-127.44
7.533083,163.8,-22.14,-78.84,-127.98
7.549658,160.2,-22.5,-77.94,-128.34
7.564681,156.96,-23.22,-77.4,-128.88
7.579499,137.16,-23.76,-75.42,-129.6
7.592327,137.16,-23.94,-75.42,-129.6
7.607408,136.08,-24.48,-74.88,-130.14
7.622484,135.36,-25.02,-73.98,-130.68
7.629794,134.28,-25.38,-73.26,-131.04
7.637207,132.84,-25.56,-72.9,-131.4
7.645394,131.04,-26.1,-72.18,-131.94
7.659576,127.26,-26.82,-70.74,-133.02
7.674945,124.38,-27.18,-69.84,-133.38
7.685784,121.68,-27.36,-68.94,-133.92
7.70206,118.08,-27.9,-68.04,-134.46
